severity,peop_in_car,exp,city,highway,gender,speed,op_way,give_way,red_light,bad_grip,bad_visibility,houses,yard_exit,r_roadcross,nr_roadcross,bridge,industry,mall,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,time_of_day,distance,medium,spacious,heavy,small
1,1,38,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8000,540,9,3,2,5,112.31716421455415,0,1,0,0
2,2,23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1400,120,6,3,2,5,112.31716421455415,0,0,1,0
2,1,38,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7000,480,16,11,2,7,111.17800541431492,0,1,0,0
1,1,42,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8000,540,16,11,2,7,111.17800541431492,0,1,0,0
1,1,41,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2000,250,16,11,2,7,111.17800541431492,0,1,0,0
1,1,26,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8000,540,21,8,0,5,112.5723760271766,0,1,0,0
0,1,29,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1400,120,2,11,1,2,152.73243299649016,0,1,0,0
1,1,9,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1100,100,6,11,1,2,152.73243299649016,0,0,1,0
0,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1700,250,5,8,6,6,65.2616681800487,1,0,0,0
1,3,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1500,150,6,8,6,6,65.2616681800487,1,0,0,0
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,90,23,9,0,5,111.20310449956872,1,0,0,0
1,2,40,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1300,140,19,9,0,5,111.20310449956872,1,0,0,0
0,2,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,120,6,6,0,5,133.12018815146453,1,0,0,0
0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8000,540,5,6,0,5,133.12018815146453,0,1,0,0
1,1,30,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1700,150,9,0,1,3,129.0264076233932,1,0,0,0
1,2,43,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1800,160,17,0,1,3,129.0264076233932,1,0,0,0
0,1,4,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1100,85,9,11,3,5,130.4078562296845,1,0,0,0
2,1,33,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1300,100,2,11,2,1,156.21558928037967,0,1,0,0
2,1,22,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8000,300,0,11,2,1,156.21558928037967,0,1,0,0
2,3,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,87,2,11,3,4,120.79297039752596,1,0,0,0
2,1,25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,100,1,11,3,4,120.79297039752596,0,1,0,0
1,1,12,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1500,150,16,3,2,6,130.39880838782364,1,0,0,0
0,2,3,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1000,80,18,3,2,6,130.39880838782364,1,0,0,0
0,1,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2500,100,11,8,3,5,132.0485972237068,0,1,0,0
1,1,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1500,100,31,8,3,5,132.0485972237068,0,0,0,1
1,1,62,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1600,120,6,7,1,4,130.20967162614005,0,0,1,0
2,1,32,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9000,300,17,8,5,4,117.66188223781556,0,1,0,0
2,1,26,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1500,100,1,8,5,4,117.66188223781556,0,1,0,0
1,1,14,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1300,100,11,3,5,3,122.85379450103882,1,0,0,0
1,1,6,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1200,90,15,3,5,3,122.85379450103882,1,0,0,0
0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9000,300,21,0,3,5,114.0783002269208,0,1,0,0
1,1,17,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1100,70,15,0,2,7,131.34561434208862,1,0,0,0
0,1,14,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1200,90,15,0,2,7,131.34561434208862,1,0,0,0
1,1,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,98,8,7,4,4,116.71031102393444,1,0,0,0
1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,100,3,7,4,2,125.25800318106867,0,0,1,0
2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,85,20,7,4,2,125.25800318106867,1,0,0,0
1,3,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1100,75,7,0,3,2,130.78020448649738,1,0,0,0
0,3,27,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,180,30,0,3,2,130.78020448649738,1,0,0,0
2,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1200,85,5,7,2,7,174.78259754450164,1,0,0,0
0,1,23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12000,500,3,6,2,6,158.49943819489383,0,1,0,0
1,2,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3000,150,8,6,2,6,158.49943819489383,0,0,1,0
0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8000,540,22,6,2,6,158.49943819489383,0,1,0,0
1,1,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1500,150,5,6,1,6,130.47179487063295,1,0,0,0
2,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,90,9,11,5,5,154.36251606586458,1,0,0,0
2,1,22,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1700,150,3,11,5,5,154.36251606586458,0,0,1,0
2,1,21,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10000,400,2,11,5,5,154.36251606586458,0,1,0,0
0,1,9,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,180,21,9,2,3,130.45073801948584,1,0,0,0
0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,950,90,17,9,2,3,130.45073801948584,1,0,0,0
1,5,13,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1000,80,30,9,3,2,134.09755345307244,1,0,0,0
2,1,10,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,12000,450,4,9,1,6,151.0555424374641,0,1,0,0
1,1,20,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,180,29,9,5,7,197.99170191180653,1,0,0,0
2,1,35,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2200,250,4,7,1,7,110.85177977112296,0,0,1,0
0,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1200,75,14,0,3,6,122.85379450103882,1,0,0,0
0,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1500,100,16,0,3,6,122.85379450103882,0,0,1,0
0,2,6,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1200,120,7,0,1,3,158.24590755228536,1,0,0,0
0,1,11,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,8000,540,1,0,1,3,158.24590755228536,0,1,0,0
1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,200,150,2,4,1,3,197.99170191180653,0,0,0,1
0,1,29,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,90,8,4,1,3,197.99170191180653,1,0,0,0
2,2,33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5000,200,11,4,1,2,158.6822968468123,0,0,1,0
1,2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1500,180,21,3,1,7,139.1589644813428,1,0,0,0
2,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7000,250,32,3,1,7,139.1589644813428,0,1,0,0
1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12000,500,14,3,1,7,139.1589644813428,0,1,0,0
0,1,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8000,540,9,2,4,4,134.3109632903584,0,1,0,0
1,1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,98,5,2,4,4,134.3109632903584,1,0,0,0
0,1,17,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8500,480,25,2,2,1,122.59269904960644,0,1,0,0
1,1,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2000,250,4,2,2,1,122.59269904960644,0,1,0,0
1,2,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1800,150,6,7,1,7,130.86155912366053,1,0,0,0
2,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12000,500,5,9,2,1,131.55057411327363,0,1,0,0
0,2,44,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2500,300,16,8,1,4,130.3567449850325,1,0,0,0
1,1,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1300,100,4,8,1,4,130.3567449850325,1,0,0,0
0,1,11,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1800,150,8,5,0,5,121.01088842896247,1,0,0,0
1,1,19,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,200,100,21,5,0,5,121.01088842896247,0,0,0,1
0,1,11,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,130,7,6,2,4,130.5503748505973,1,0,0,0
1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,180,6,4,3,4,114.07439642327708,1,0,0,0
0,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1500,180,19,4,3,4,114.07439642327708,0,1,0,0
0,1,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10000,300,4,4,3,4,114.07439642327708,0,1,0,0
0,2,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2400,280,22,11,6,0,120.39757590284216,0,0,1,0
2,1,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12000,450,11,2,3,6,197.99170191180653,0,1,0,0
2,1,14,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9000,500,7,2,3,6,197.99170191180653,0,1,0,0
2,3,7,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1200,98,9,8,1,2,131.5364280575342,1,0,0,0
1,1,7,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1300,120,20,8,1,2,131.5364280575342,1,0,0,0
1,1,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,180,23,0,6,0,129.68976420470983,1,0,0,0
0,1,31,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1400,150,3,0,0,5,129.94907576065893,1,0,0,0
1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3000,120,8,0,0,5,129.94907576065893,1,0,0,0
0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1000,80,20,0,0,5,129.94907576065893,1,0,0,0
1,2,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1300,120,3,6,5,0,122.65413950811416,1,0,0,0
1,1,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1550,220,22,11,2,3,129.72000985417642,1,0,0,0
2,2,30,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,100,8,11,2,3,129.72000985417642,1,0,0,0
2,1,5,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,8000,300,5,2,1,0,120.30831370053204,0,1,0,0
1,1,17,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,11000,400,4,2,1,0,120.30831370053204,0,1,0,0
0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11000,400,6,2,1,1,122.29657354830246,0,1,0,0
0,1,17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,180,20,2,1,1,122.29657354830246,0,1,0,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8000,400,15,2,1,1,122.29657354830246,0,1,0,0
1,3,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3000,150,1,2,1,1,122.29657354830246,0,1,0,0
1,1,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,90,15,5,3,6,197.99170191180653,1,0,0,0
1,1,21,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7000,480,22,9,2,0,139.15756927236876,0,1,0,0
2,1,22,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2500,130,1,9,2,0,139.15756927236876,0,1,0,0
1,1,8,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1000,80,17,7,4,5,129.596053629368,1,0,0,0
2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,90,16,10,6,3,160.35263387426235,1,0,0,0
2,3,9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,100,9,10,6,3,160.35263387426235,1,0,0,0
2,2,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,87,2,2,5,0,187.22249533706423,1,0,0,0
1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1000,80,11,6,5,3,152.65799450988615,1,0,0,0
0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1300,100,14,6,5,3,152.65799450988615,1,0,0,0
2,1,11,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,100,14,3,2,6,146.37393901886503,1,0,0,0
1,1,27,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,12000,500,15,3,2,6,146.37393901886503,0,1,0,0
0,2,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,90,19,8,5,6,122.84081051142364,1,0,0,0
0,1,12,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,90,14,8,5,6,122.84081051142364,1,0,0,0
0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,900,60,15,1,6,7,197.99170191180653,1,0,0,0
1,1,4,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1700,200,30,10,4,2,129.9066969056544,1,0,0,0
2,1,10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,100,17,9,4,5,131.6490980117114,0,0,0,1
0,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,180,22,7,5,4,132.50175895197432,1,0,0,0
1,4,18,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,120,5,7,1,1,125.14595089586352,1,0,0,0
0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,75,15,5,4,7,130.39137319070196,1,0,0,0
0,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,90,11,5,2,5,197.99170191180653,1,0,0,0
0,1,45,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,12000,500,11,5,3,7,164.04775821833704,0,1,0,0
1,1,12,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2500,130,6,5,3,7,164.04775821833704,0,1,0,0
2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,200,100,16,5,0,7,105.57253731607226,0,0,0,1
2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1400,150,7,9,6,5,125.07766935032352,1,0,0,0
0,1,18,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1300,130,3,3,0,2,112.80133381235588,1,0,0,0
1,1,18,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2200,250,31,9,1,2,131.34383944187505,1,0,0,0
1,1,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1300,80,1,10,3,6,116.71031102393444,1,0,0,0
2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,98,6,4,4,0,149.544666481185,1,0,0,0
1,1,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2500,350,7,4,4,0,149.544666481185,1,0,0,0
1,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1400,110,2,0,0,5,112.18671160154496,1,0,0,0
1,1,7,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1200,90,6,11,1,6,133.10939320907426,1,0,0,0
0,1,5,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1200,98,4,11,1,6,133.10939320907426,1,0,0,0
1,3,7,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1500,130,1,6,4,4,60.35971525453494,1,0,0,0
0,1,4,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1500,180,29,6,2,5,197.99170191180653,1,0,0,0
0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,90,11,6,2,5,197.99170191180653,1,0,0,0
0,1,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,90,17,6,6,7,131.34383944187505,1,0,0,0
1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1500,100,9,2,6,4,130.47179487063295,0,1,0,0
0,1,9,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1600,180,7,10,1,4,122.84081051142364,1,0,0,0
0,1,9,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1200,110,7,10,1,4,122.84081051142364,1,0,0,0
2,1,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1400,100,16,0,0,7,98.5497540156832,1,0,0,0
0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,98,9,0,0,4,116.71031102393444,1,0,0,0
1,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,900,70,16,0,0,4,116.71031102393444,1,0,0,0
1,1,7,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1600,160,7,4,0,4,134.82389113780926,1,0,0,0
2,1,19,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1300,100,0,4,0,4,134.82389113780926,1,0,0,0
1,1,14,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1700,200,16,10,2,3,130.2107553558115,1,0,0,0
1,1,21,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1400,120,18,3,6,3,130.48258046241594,1,0,0,0
1,1,9,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1700,150,2,3,6,3,130.48258046241594,1,0,0,0
2,2,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1400,150,16,1,6,0,144.0342071128139,1,0,0,0
0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,87,2,11,5,0,120.5322232435551,1,0,0,0
1,1,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,950,90,22,11,3,5,197.99170191180653,1,0,0,0
2,1,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1000,80,15,11,1,3,131.0449000425753,1,0,0,0
1,1,9,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,9000,500,7,1,0,6,165.0950211030586,0,1,0,0
0,2,10,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,90,6,1,1,1,117.09769969190032,1,0,0,0
1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,250,100,24,7,5,1,195.18717483071336,0,0,0,1
1,1,20,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1300,100,25,7,2,5,153.93749577717514,0,1,0,0
2,2,42,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1300,80,25,7,2,5,153.93749577717514,0,0,1,0
1,1,39,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,11000,400,15,9,5,7,117.92571720567076,0,1,0,0
2,2,6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1300,120,3,0,4,6,166.23672133365957,1,0,0,0
2,1,33,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1500,100,4,0,4,6,166.23672133365957,0,1,0,0
1,1,14,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1200,98,4,0,4,6,166.23672133365957,1,0,0,0
2,4,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1300,120,6,0,6,3,91.02684182009604,1,0,0,0
2,1,11,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1500,180,4,0,6,3,91.02684182009604,0,1,0,0
2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1300,150,25,0,4,6,153.91860238332498,1,0,0,0
0,1,39,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12000,450,22,3,3,7,129.10763327247523,0,1,0,0
1,1,17,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1500,100,3,3,3,7,129.10763327247523,0,1,0,0
2,1,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11000,400,1,4,1,5,130.25378735965907,0,1,0,0
2,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1200,85,20,6,6,0,151.4849246109363,1,0,0,0
0,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,100,24,11,4,2,129.9104499619005,1,0,0,0
1,1,23,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3000,150,14,9,5,0,151.88363315145332,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,75,18,9,0,6,130.734189112529,1,0,0,0
1,1,12,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,75,17,9,0,6,130.54704184861777,1,0,0,0
0,1,11,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1800,300,6,8,3,6,131.34383944187505,1,0,0,0
2,2,8,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2500,100,6,8,1,5,131.46712934339115,0,1,0,0
1,1,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,9000,300,8,8,1,5,131.46712934339115,0,1,0,0
2,1,28,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8000,400,16,9,4,2,155.66533928989074,0,1,0,0
2,1,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,98,3,9,4,2,155.66533928989074,1,0,0,0
0,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8000,300,8,9,0,6,157.0959283155293,0,1,0,0
1,1,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1500,100,4,9,0,6,157.0959283155293,0,1,0,0
0,1,26,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1800,160,8,0,3,4,122.85379450103882,1,0,0,0
1,1,34,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,130,15,4,2,2,127.3914533347289,1,0,0,0
2,1,9,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1500,100,4,4,2,2,127.3914533347289,0,0,0,1
2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1400,130,11,11,6,1,197.99170191180653,1,0,0,0
0,1,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,950,90,20,7,0,6,116.71031102393444,1,0,0,0
0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,950,90,18,7,2,5,197.99170191180653,1,0,0,0
1,1,10,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,200,16,7,2,5,197.99170191180653,1,0,0,0
1,1,18,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1600,80,2,1,4,3,128.6776045721205,1,0,0,0
2,2,30,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,950,75,25,10,4,5,137.29126073806944,1,0,0,0
2,1,17,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3000,150,0,10,4,5,137.29126073806944,0,1,0,0
1,1,10,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2500,100,5,1,2,4,198.6698416065316,0,1,0,0
1,3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1100,75,20,1,2,4,198.6698416065316,1,0,0,0
2,1,37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8000,400,8,11,3,7,130.62763039051129,0,1,0,0
1,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2500,130,16,11,1,0,165.7469917891302,0,1,0,0
0,1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1500,75,1,11,1,0,165.7469917891302,0,1,0,0
0,1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8000,250,9,11,1,0,165.7469917891302,0,1,0,0
1,1,26,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1300,75,22,7,0,5,130.82284411345944,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,90,9,4,2,6,130.63972930181828,1,0,0,0
